codlog;tipo;titulo;preposicao;nome;cep
73007;R; ; ;BONFIM PAULISTA;08431-000
73009;R; ; ;ILHA RATIER;08041-000
73012;R; ; ;GUAJICARA;08230-000
73014;R; ; ;BRANQUILHO;08050-000
73017;R; ; ;CARLOS FINLAY;03685-000
73018;R; ; ;CASA DO TREM;08220-000
73019;R; ; ;JIRAU;08295-000
73020;R; ; ;BATALHA DE CATALAO;08280-000
73021;R; ; ;OLGA SILVEIRA CAMPOS;03582-000
73022;R; ; ;PALMEIRA-LACA;03577-000
73023;R; ; ;MANUEL VANIQUE;03579-000
73024;R; ; ;RAFAEL DUARTE;03578-000
73025;R; ; ;SALVADOR MAELLA;03572-000
73026;R; ; ;CHARLES MANGUIN;03579-000
73028;R; ; ;EUCLIDES ANTONIO DE SOUZA;03909-000
73029;R; ; ;ACARIREMA;03909-000
73030;R; ; ;EDUARDO PALMERIO;03909-000
73032;R; ; ;ANA BORGES;03573-000
73033;R; ; ;IRAI DE MINAS;03941-000
73034;R; ; ;URUCUIA;03938-000
73036;R; ; ;FUNILANDIA;03930-000
73038;R; ; ;GARAPUAVA;03937-000
73039;R; ; ;EUGENIO BETTINI;03932-000
73040;R; ; ;FRANCISCO NOBRE;03951-000
73041;R; ; ;ANSELMO ALMEIDA MONTEIRO;03967-000
73043;R; ; ;JOAO PINHO;08340-000
73044;R; ; ;ANTONIO DE CASTILHO;03980-000
73046;R; ; ;MANUEL QUIRINO DE MATTOS;03969-000
73049;R; ; ;FERNANDES GENOVES;08330-000
73050;R; ; ;FERRAZ DE ARAUJO;08330-000
73051;R; ; ;BALTAZAR BARBOSA;08320-000
73052;R;SARG; ;MAX WOLFF FILHO;03977-000
73055;R; ; ;BOMBACHAS;03982-000
73057;R; ; ;JOAO D' AMBROSIO;03986-000
73058;R; ; ;SIBILA;03986-000
73059;R; ; ;CORIBE;03922-000
73060;R; ; ;GUARAJUBA;03259-000
73061;R; ; ;JOSE LOURENCO FIGUEIREDO;03269-000
73064;R; ; ;CAJA-MANGA;03244-000
73066;R; ; ;BACABAS;03240-000
73067;R; ; ;CUSTODIO MACHADO;04186-000
73068;R; ; ;CONSTANTINO PALLEZI;04177-000
73069;R; ; ;MARCILIO DE SA;05541-000
73072;R; ; ;ANTONIO CARDOSO PEREIRA;05546-000
73073;R; ; ;DOMINGOS PORTELA;05541-000
73075;R; ; ;EGBERTO DA SILVA MAFRA;05368-000
73076;R; ; ;NEY GONZAGA DE LACERDA;05368-000
73077;R; ; ;RIBEIRO JUNQUEIRA;02473-000
73078;R; ; ;MARGARIDA IZAR;05527-000
73079;R;PROF; ;CELSO QUIRINO DOS SANTOS;05353-000
73085;R; ; ;GUSTAVO GARCIA;04477-000
73087;R; ;DOS;MANDIS;04473-000
73089;R; ; ;MAURILIO ESPOLADOR;04813-000
73092;R; ; ;ALVARES CORREIA;04830-000
73093;R; ; ;REGINA MESTRE ALONSO;04830-000
73097;R; ; ;SANO DI PIETRO;04953-000
73098;R; ; ;MARIA DA CONCEICAO SIMOES;04952-000
73099;R;FREI; ;TOME DE JESUS;04929-000
73100;R; ; ;LUIZ FLAVIO DE ALMEIDA;04920-000
73101;R; ; ;DEOCLIDES VIANA MARINHO;04937-000
73102;R; ; ;ANTONIO DIONIZIO DE SOUZA;04939-000
73104;R; ; ;JOSE DE OLIVEIRA;04930-000
73108;R;DR; ;ENZO SILVEIRA;05833-000
73109;R; ; ;SEBASTIANA SILVERIO DOS SANTOS;05833-000
73110;R; ; ;GUILHERME DE FARIA;04932-000
73113;R; ; ;ARIOVALDO RODRIGUES RAMALHO;04940-000
73116;R; ;DOS;VIOLONCELOS;04933-000
73117;R; ; ;DOMENICO SCARLATTI;05819-000
73118;R; ; ;JOSE DE ARAUJO NOVAES;05848-000
73119;R; ; ;ANTONIO GOMES EIRAS;05860-000
73120;R; ; ;HORTENSIO DUTRA;05859-000
73121;R; ; ;FLORESTA IMPERIAL;05884-000
73124;R;PROF; ;LUIS LUCCHINI;02419-000
73125;R; ; ;FERMELA;05885-000
73126;R; ; ;IVANIR FERNANDES;05885-000
73128;R; ; ;HENRIQUE REICHMANN;05883-000
73129;R; ; ;VICTOR SIMEAO;05882-000
73130;R; ; ;JOSE CABRAL;05793-000
73131;R; ; ;SETE (S AMA);00000-000
73132;R; ; ;FLOR DA TERRA;05760-000
73133;R; ; ;CIBRAO;05785-000
73134;R; ; ;ALESSANDRO ALGARDI;05765-000
73135;R; ; ;ADOLFO MEYER;05736-000
73136;R; ; ;VICENTE NAVARRO;05756-000
73138;R; ; ;LEDOINA DENIS RAMIRES;05776-000
73139;R; ; ;CIMBRES;05735-000
73142;R; ; ;GERVASIO BOTELHO;04413-000
73143;R; ; ;VALE DE GAIOS;04417-000
73145;R; ; ;ALTO DAS MINAS;02423-000
73146;R; ; ;SILAS PEREIRA;04475-000
73148;R; ; ;MARY GARDEN;04475-000
73149;R; ;DOS;ACARAUNAS;04474-000
73150;R; ; ;FELIPE LABORDE AURAS;04474-000
73151;R; ; ;PEDRO MATHIAS SIGAR;04431-000
73152;R; ; ;ELISIO MENDES GAIA;04433-000
73153;R; ; ;CATHARINA MARRONE;04466-000
73155;R; ; ;CLOTILDE MACEDO;04851-000
73157;R; ; ;GERALDO MARTINS DOS SANTOS;04843-000
73158;R; ; ;XAVIER DE MAGALHAES;04844-000
73160;R; ;DA;SENTINELA;04829-000
73161;R; ; ;MANOEL LEAL;04835-000
73162;R; ; ;TAPIRAPUA;04837-000
73163;R; ; ;TAQUAPIRI;04837-000
73165;R; ; ;PEDRO DE ANDRADE CAMINHA;04860-000
73166;R; ; ;PIETRO BEMBO;04831-000
73167;R; ; ;FRANCISCO VIEIRA LUSITANO;04860-000
73168;R; ; ;CONSTELACAO DO ESCORPIAO;04858-000
73170;R; ; ;GOMES DE AZURARA;04832-000
73171;R; ; ;JERONIMO DE SOUZA LOBO;04942-000
73173;R; ; ;ALTO DA CASTANHEIRA;05887-000
73175;R; ; ;MOYSES NICOLAU ELIAS;02410-000
73177;R; ; ;CARNAUBAL;05871-000
73178;R; ; ;DIEGO DE SILOE;05872-000
73179;R; ; ;RAUL LINO;05872-000
73180;TV; ; ;AURELIO ROCCIA;02311-000
73181;R; ; ;LIMBANI;05796-000
73183;R; ; ;ANGELO GIMENEZ;05797-000
73184;R; ; ;AMELIA DA SILVA LAGO;05783-000
73185;R;ENG; ;FELIPE GUITON;05892-000
73186;R; ; ;CARLO DOLCI;05893-000
73187;R; ; ;ZACARIAS MAZEL;05790-000
73188;R;MAEST; ;VON KARAJAN;05856-000
73189;R; ; ;ARTHUR DOVE;05857-000
73191;R; ; ;GUSTAVE DORE;05790-000
73196;R; ; ;ERNESTO PAGLIA;05547-000
73197;R; ; ;MOGEIRO;05204-000
73198;R; ; ;AXIBI;05207-000
73199;R; ; ;GRANDES RIOS;05205-000
73200;R; ; ;ARACAGI;05203-000
73201;R; ; ;SETE (JGUA);00000-000
73202;R; ; ;IMBOCAIA;05185-000
73204;R; ; ;ANTONIO GALVAO MEDEIROS;02992-000
73205;R; ; ;ALEXANDRE SILVA;02859-000
73206;R; ; ;PALACIO GUANABARA;02987-000
73207;R;CAP; ;CUSTODIO VALENTE;02989-000
73208;R; ; ;MARIA DA CRUZ CUNHA;02990-000
73209;R; ; ;NARCISO CASTELO BRANCO;02991-000
73210;R; ; ;TICO-TICO-DO-CAMPO;02877-000
73211;R; ; ;JAPURUCA;02878-000
73212;R; ; ;DIOGO PEREIRA DE LIMA;08121-000
73213;R; ; ;GREGORIO MENDES SILVA;08450-000
73214;R; ; ;JERONIMO PEDROSO BARROS;08452-000
73216;R; ; ;MANUEL BORGES;08380-000
73217;R; ; ;DIOGO GARCIA;08370-000
73218;R; ; ;CORREIA LOPES;08370-000
73219;R; ; ;ANTONIO COUTINHO;08371-000
73220;R; ; ;CAMPO DE PIRATININGA;08381-000
73238;R; ; ;ALICE BLANCHE;02436-000
73239;PSP; ; ;A (V. AMALIA-VNC);00000-000
73243;R; ; ;ELVIS PRESLEY;02436-000
73244;PS; ; ;B (V. AMALIA-VNC);00000-000
73247;TV; ; ;NORMA VANCE;02421-000
73248;R; ; ;AUGUSTO KINDERMANN;02436-000
73249;TV; ; ;ANGELINA DEL GRANDE BIANCALANA;02472-000
73266;R;GAL; ;AUGUSTO IMBASSAI;02617-000
73267;R; ; ;RIO MARUI;08215-000
73288;TV; ; ;ORLANDO SATRIANO;02333-000
73289;R; ; ;IBERICO;02332-000
73291;R; ; ;CLOVIS CUNHA CANTO;02417-000
73292;TV; ; ;BENEDITO ACACIO GONCALVES;02301-000
73293;TV; ; ;JUVENCIO DOS SANTOS;02242-000
73295;TV; ; ;FRANCISCO MARIA MORAES PARRA;02043-000
73319;R; ; ;ANSELMO FARABULINI;02033-000
73339;R; ; ;PONTA DO CABEDELO;08450-000
73340;R; ;DO;ALIPIO;03344-000
73341;R; ; ;PINHEIRO BRANCO;05843-000
73343;R;PDE; ;ZEFERINO DO CARMO;08150-000
73344;R;FREI; ;FABIANO DE CRISTO;08150-000
73345;R; ; ;SETECENTOS E DEZESSETE (GUA);00000-000
73348;R; ; ;ANDREA ZANI;08150-000
73351;R; ; ;TEODORO LIMA;08150-000
73353;R; ; ;SALVADOR ZACARO;08150-000
73354;R;PROF; ;AGUINALDO SIMOES;05125-000
73356;R; ; ;OUREM;03818-000
73357;R; ; ;UTARO KANAI;08465-000
73362;R; ; ;DEZEMBRADA DE 1868;02190-000
73363;R; ; ;JOSE AMARO PECANHA;05126-000
73365;R; ; ;IPIACU;03818-000
73366;R; ; ;SETENTA E CINCO (J. SAO PAULO);00000-000
73367;R; ; ;CRISTOVAO PAIS ALTERO;08311-000
73372;R; ; ;SETENTA E DOIS (J. SAO PAULO);00000-000
73373;R; ; ;LUCAS FERNANDES PINTO;08311-000
73376;R; ; ;JOAO DE MAGALHAES;08311-000
73377;R; ; ;FERNANDO COUTINHO MARQUES;05126-000
73378;R; ; ;SETENTA E NOVE (J. SAO PAULO);00000-000
73379;R; ; ;PINHEIRO DE AZURARA;08311-000
73382;R; ; ;SEVERINO VILAR FILHO;05127-000
73383;R; ; ;SETENTA E OITO (J. SAO PAULO);00000-000
73384;R; ; ;CUNHA DE CARVALHO;08311-000
73390;R; ; ;SETENTA E QUATRO (J. S PAULO);00000-000
73392;R; ; ;JOSE DE GOIS E MORAIS;08311-000
73398;R; ; ;ANTONIO DE MORAIS;08311-000
73401;R; ; ;FIGUEIRA DE CARVALHO;08311-000
73403;R; ; ;SERVINO MENGARDA;05125-000
73404;R; ; ;SETENTA E SETE (J. SAO PAULO);00000-000
73409;R; ; ;JOAO CASSIMIRO M. GLORIA;02420-000
73410;R; ; ;EXU;03819-000
73412;R; ; ;JOAO DO CANTO E MELO;08311-000
73414;R; ; ;LUIS PEREIRA;05126-000
73416;R; ; ;ERVAL SECO;03819-000
73417;R; ; ;CACULE;03817-000
73418;R; ; ;FERNANDO DE AUGSBURGO;00000-000
73419;R; ; ;YONNE JOSEPHA SCHAEBERLE;08311-000
73422;R; ; ;SA E BENAVIDES;08311-000
73426;R; ; ;ALTOS VERDES;03659-000
73428;R; ; ;DIRCEU PEQUENO LIMA;04921-000
73432;R; ; ;FRANCISCO LOPES BONITO;04403-000
73433;R; ; ;SALVATERRA;02817-000
73434;R;SAO; ;JOSE DA SAFIRA;02870-000
73436;R; ; ;MATERLANDIA;03980-000
73437;R; ;DAS;VARIACOES MUSICAIS;04938-000
73438;R; ; ;URSULA DE CAMARGO BARROS;05849-000
73440;R; ; ;CALOGERAS;05754-000
73441;R; ; ;AGELADAS;05736-000
73443;R; ; ;TEOFANES;04855-000
73444;R; ; ;INACIO LOPES MUNHOZ;04840-000
73445;R;S; ;SEBASTIAO DA GRAMA;04840-000
73446;R; ; ;SANTOPOLIS DO AGUAPEI;04840-000
73448;R; ; ;TAPIRAIPE;04829-000
73449;R; ; ;AGOSTINIANOS;05874-000
73450;R; ; ;ARAL;05880-000
73451;R; ; ;VITORIANO DA SILVA;05549-000
73452;R; ; ;ROBERTO ROBINSON;05584-000
73453;R; ; ;JOAQUIM LOPES;05641-000
73454;R; ; ;JOAO BALDINATO;05630-000
73456;R;DR; ;CESAR SALGADO;05750-000
73457;R; ; ;FAUSTINO DA SILVA;05750-000
73458;R; ; ;FRANCISCO VIANA;05750-000
73459;PS; ; ;SEM DENOMINACAO (V. PAULICEIA);02302-000
73460;R; ; ;ANATOLE DE BAUDOT;05641-000
73462;R; ; ;CUSTODIO NUNES;05630-000
73463;R; ; ;JOSE DE JESUS;05630-000
73467;R; ; ;LIBERATO CARVALHO LEITE;05630-000
73470;R; ; ;DAMIAO DA SILVA;05630-000
73471;R; ;DO;ILUMINISMO;04652-000
73475;R; ; ;JULIO GARITA;05641-000
73478;R; ; ;RENEA FERREIRA DE CASTILHO;05750-000
73479;R; ; ;CUSTODIO SOARES;05750-000
73480;R; ; ;CUSTODIO PEREIRA;05750-000
73481;R; ; ;JOSE DOS SANTOS JUNIOR;05750-000
73482;R;FREI; ;BONIFACIO DUX;05629-000
73483;R;DR; ;OTAVIO LOBO;02961-000
73484;R; ; ;MANUEL PEREIRA CASSIANO NETO;05159-000
73485;R; ; ;JOAO DA SILVA AGUIAR;08452-000
73486;R; ; ;LUISA MARIA GONZAGA;02358-000
73487;TV; ; ;SEM DENOMINACAO;00000-000
73488;R; ; ;JOAO PEDROSO;04828-000
73489;TV; ; ;SONHO DO SOL;04411-000
73491;R; ; ;MAURICIO FRANCISCO DA SILVA;04401-000
73493;AV; ; ;JOSE DA NOBREGA BOTELHO;03226-000
73495;AV; ; ;ERNESTO AUGUSTO LOPES;02169-000
73499;AV; ; ;MENOTTI LAUDISIO;02945-000
73500;R; ; ;CAICARA DO RIO DO VENTO;03817-000
73501;AV; ; ;MIMO-DE-VENUS;08061-000
73502;AV; ; ;RIO MIRIVAI;08122-000
73503;AV; ; ;RIO MASSAMBU;08141-000
73505;AV; ; ;ANTONIO DE SOUSA QUEIROZ;08280-000
73507;AV; ; ;OURO VERDE DE MINAS;03937-000
73508;AV; ; ;FRANCISCO DE SANTA MARIA;03968-000
73509;AV; ; ;GONCALVES DA COSTA;08340-000
73510;AV; ; ;JOAO RODRIGUES RUIZ;03975-000
73511;AV; ; ;SALVADOR JORGE VELHO;08310-000
73512;AV; ; ;MANUEL PIMENTEL;03983-000
73514;R; ; ;LUCAS DE LEYDE;05376-000
73515;AV; ; ;OLIVIER BACHELIN;04929-000
73516;AV; ; ;RAQUEL ALVES MOREIRA;05821-000
73517;AV; ; ;NUNO MARQUES PEREIRA;05863-000
73518;AV; ; ;CINQUENTENARIO;05735-000
73519;R; ; ;JOSE CATARINO DOS SANTOS;04475-000
73520;R; ; ;MARIO REGALLO PEREIRA;05550-000
73524;R; ; ;JOSE FRANCISCO BENTO;03127-000
73525;TV;ENG; ;HILDEMAR LEITE FRANCA;03515-000
73527;TV; ; ;ATILIO CIMBRO;02226-000
73528;R;TTE; ;OSWALDO ANTONIO;02236-000
73530;R; ; ;RONCADOR;08210-000
73531;R; ; ;GUILHERME DE MELLO;02478-000
73532;R;CEL; ;VIVIDA;08210-000
73533;R; ; ;JOSE MACHADO RIBEIRO;02722-000
73534;R; ; ;AFFONSO SALZANO;02722-000
73535;TV; ; ;BOCAIUVA DO SUL;02557-000
73537;R; ; ;SINFONIA BRANCA;05065-000
73538;R; ; ;JOAQUIM MARQUES DOS SANTOS;02960-000
73539;PS; ; ;TRES (J. PANORAMA-BUT);00000-000
73540;R; ; ;ANTONIO DE PADUA PRADO;04678-000
73541;PS; ; ;TRES;00000-000
73542;R; ; ;MARIA DA ANUNCIACAO OLIVEIRA;05339-000
73543;R; ; ;BEMVINDO VIEIRA JUNIOR;05159-000
73544;R; ; ;MARIA JOSE DE JESUS MIRANDA;02965-000
73545;R; ; ;AVELINO ANDRADE;02845-000
73546;PS; ; ;TRES (V. PAULISTANA-CANG);03720-000
73548;R; ; ;DENIZ PINTO DE MATOS;03749-000
73550;R;DR; ;AUGUSTO GOMES DE MATTOS;04177-000
73552;R; ; ;LUIZA FAVARO;04385-000
73553;R; ; ;FILIPE VIEIRA;02866-000
73554;R; ; ;TAUA-MIRIM;03729-000
73555;R; ; ;PATUA;08042-000
73556;R;CAP; ;AUGUSTO DA ROCHA TRIGUEIRINHO;08235-000
73558;PS; ; ;TRES (C. A E CARVALHO-S MIG);00000-000
73559;TV; ; ;TERESA DIAMANTE SISTO;08215-000
73561;R; ; ;HORTENCIO TIBURCIO DA SILVA;03386-000
73563;PS; ; ;TRES (J. AIDA-SAP);00000-000
73564;R; ; ;JULIO PINOTTI;05339-000
73565;R; ; ;JIHEI ANZAI;05351-000
73566;R; ; ;LINA HENSCHEL;04826-000
73568;R; ; ;MANOEL JOSE DO NASCIMENTO;05762-000
73569;PS; ; ;TRES (V. NOVA PIRAJUSSARA);00000-000
73570;R; ; ;JOSE GUILHERME G. PEDROSO;04455-000
73571;R; ; ;TUBARAO;08295-000
73572;RP; ; ;E (V. CRISTIANOPOLIS-ITAQ);00000-000
73573;PS; ;DE;SERVIDAO TRES (TAT);03939-000
73574;R; ; ;ALIPIO DA SILVA LAVOURA;02238-000
73575;R; ; ;DOIS (P. SEVILHA-ITAQ);00000-000
73576;TV; ; ;GALIANO OLIVATO;05379-000
73577;R;GAL; ;FRANCISCO BORGES DE FARIA;05359-000
73578;R; ; ;ANTONIETA DE LIMA CRUZ;02318-000
73582;R; ; ;IZABEL KLEIN ZETTLER;04823-000
73583;PS; ; ;DOIS (V. CARMOZINA-ITAQ);00000-000
73584;PC; ; ;MANOEL ANTUNES;02910-000
73586;PC; ; ;DOIS (J. LIDERANCA-ITAQ);00000-000
73589;PC; ; ;EDGAR VALENTIM;04926-000
73592;PC; ; ;CHORA MENINO;05175-000
73594;PC; ; ;GUAIBIRA;08080-000
73597;PC;S; ;JOSE DO JACURI;02874-000
73598;PC; ; ;LAGOA DOS PATOS;02340-000
73599;PC; ; ;TRES (J. HELENA-S MIG);00000-000
73600;PC; ; ;COSTA MADUREIRA;08460-000
73601;PC; ; ;GIRASSOL DO CAMPO;08040-000
73602;PC; ; ;ALEXIA;08040-000
73605;TV; ; ;JOSE ZACHARIAS DE JESUS;08290-000
73606;RP; ; ;B (V. CRISTIANOPLIS-ITAQ);08240-000
73607;PC; ; ;AMATI DE CREMONA;04809-000
73609;PC; ; ;BARTOLOMEU DE MESSINA;05861-000
73611;PC; ; ;TRES (J. ITAPURA-S AMA);04433-000
73612;PC; ; ;TRES (XANGRILA-C SOC);00000-000
73614;PC; ;DOS;JOGOS OLIMPICOS;04852-000
73615;PC; ; ;GORELE;05796-000
73617;R; ; ;JANSEN;04115-000
73618;R;PROF; ;LEVY DE AZEVEDO SODRE;04517-000
73619;R; ; ;MANOEL DIAS MENDES;04124-000
73620;R; ; ;DAMOPHON;04303-000
73621;R; ; ;LOURDES FERNANDES GROSSMANN;04153-000
73622;R; ; ;JOSE DAVID;04251-000
73623;R; ; ;ANGELICA KAUFFMANN;04294-000
73624;R; ; ;HEINRICH BIBER;04174-000
73625;R; ; ;LUIS OLIMPIO DE MENESES;04174-000
73626;R; ; ;MATTEO DI GIOVANNI;04177-000
73627;R; ; ;BARRA NEGRA;03192-000
73629;R; ; ;QUATORZE (V. REGENTE FEIJO);00000-000
73630;R; ; ;LORY FERREIRA DE FARIA;03325-000
73632;R; ; ;CORGUINHO;03337-000
73633;R; ; ;ARICARIA;03734-000
73634;R; ; ;AMERICO GARIBALDI;03712-000
73635;R; ; ;JOAO PAIVA;03733-000
73636;R; ; ;CUBIARA;03707-000
73637;R; ; ;TRES (PENHA);00000-000
73638;R; ; ;ADILSON FARIAS CLARO;03078-000
73640;R; ;DA;BARACELA;02190-000
73641;TVP; ; ;PIRES DO RIO;08240-000
73642;R; ; ;BAIA DOS PASSAROS;02263-000
73643;R; ; ;BANCO DE AREIA;02210-000
73644;R; ; ;ALVES LIMA;02223-000
73645;R; ; ;ANDRE SANTO;02230-000
73646;R; ; ;CAMAREZINHO;02317-000
73648;R;PROF; ;JAIME BALAO;02270-000
73649;R; ; ;LIBERO DE MIRANDA;02277-000
73652;RP; ; ;B (V. CRISTIANOPOLIS-ITAQ);08240-000
73653;R; ; ;ROSA DAMASCENA;02441-000
73655;R; ; ;LUIS ALVARES PINTO;02422-000
73657;R; ; ;TEIXEIRA DE QUEIROZ;02618-000
73658;R; ; ;ANTONIO DIAS DA SILVA;02618-000
73660;R; ; ;IACAIA;02467-000
73661;R; ; ;IANA;02468-000
73662;R; ; ;PEDRA DA GALE;02068-000
73663;R; ; ;NELSON FRANCISCO;02712-000
73667;TV; ; ;FORTE DEFENSOR;08240-000
73669;R; ; ;ALDO LACRETA;02765-000
73670;R; ; ;VICENTE MOREIRA;02762-000
73671;R; ; ;CLEUSA MILOCHI;02762-000
73672;R; ; ;CONCEICAO DO JACUIPE;02764-000
73673;R; ; ;VERISSIMO DA MOTA;02562-000
73676;R; ; ;JOAO DE AFONSECA;02543-000
73677;R;VISC;DE;JAGUARI;02753-000
73679;R; ; ;OSCAR DIAS PAIAO;02929-000
73680;R; ; ;AMERICO MACHADO;02919-000
73681;R; ; ;DOMINGOS SOARES;05134-000
73684;R; ; ;DOMINGOS DE MAGALHAES;05128-000
73685;R; ; ;DOMINGOS PEREIRA;05134-000
73686;R;PDE; ;ANIBAL DIFRANCIA;05135-000
73690;R; ; ;EVA TERPINS;05327-000
73692;R;DR; ;NILO GOMES DIAS;05344-000
73693;R;S; ;BENTO DO SUL;05466-000
73694;R; ; ;HENRIQUE BOTTICINI;05587-000
73695;R; ; ;TRES (J. UNIVERSIDADE-LAPA);00000-000
73696;R; ; ;OLGA LOPES DE MENDONCA;05319-000
73697;TV; ; ;JOAO VIAMONTE;08220-000
73698;R; ; ;TRES (IBIR);00000-000
73700;R; ; ;ANDUZEIRO;04610-000
73703;R; ; ;CLAIRE;05704-000
73704;R; ; ;AFONSO VIDAL;05723-000
73705;R; ; ;CHANGAI;04641-000
73706;R;DR; ;ARTUR ORLANDO SILVA;04748-000
73708;R; ; ;LITANIAS;04363-000
73709;RP; ; ;A (V. CRISTIANOPOLIS-ITAQ);08240-000
73710;R; ; ;NARIMATSU KEIJO;04679-000
73711;R;MAL; ;THAUMATURGO DE AZEVEDO;04679-000
73713;R; ; ;HUITACA;04677-000
73714;R; ; ;SUMERIA;04650-000
73715;R; ; ;PEDRO ANDRE SCHUNCK;04679-000
73717;R; ; ;DEKLA;04671-000
73718;R; ; ;SARDEIRA;04340-000
73720;R; ; ;TRES (J.METROPOLITANO-JABAQ);00000-000
73721;R; ; ;VALE DO ALVA;04387-000
73722;R; ; ;SALGUEIRO DO CAMPO;05814-000
73723;R; ; ;OSVALDO PIRES DA SILVA;05813-000
73725;R; ; ;PRAIA DO SUL;04763-000
73727;R; ; ;TACHIRA;04926-000
73728;R; ; ;FRANCISCO SOBREIRA DA SILVA;04917-000
73729;R; ; ;TRES;00000-000
73731;R; ; ;TYCHO BRAHE;04928-000
73732;R; ; ;JOSE AFONSO;04921-000
73733;R; ; ;JOSE ELPIDEO DIAS CAMARGO;04926-000
73734;R; ; ;CELSO MERLI;04914-000
73735;R; ; ;PRUDENCIANO PEREIRA;04910-000
73738;R; ; ;RAVI;04917-000
73739;R; ; ;PERTIGALETE;04913-000
73740;R; ; ;ANTONIO DA COSTA DIAS;04782-000
73741;RP; ; ;A (V. CRISTIANOPOLIS-ITAQ);08240-000
73742;R; ; ;LUAR DA MINHA TERRA;04785-000
73743;R; ; ;CLAUDINO JOSE BRANCO;04775-000
73744;R; ; ;SEBASTIAO GOMES DE OLIVEIRA;04803-000
73745;R; ; ;FORTE GEORGE;04803-000
73746;R; ; ;QUESNEL;04803-000
73749;R; ; ;TCHECOSLOVAQUIA;04788-000
73750;R; ; ;LUIZA CECCO LEONARDI;04789-000
73752;R; ; ;TRES;00000-000
73753;R; ; ;SILVIO GERALDO GOMES CARDIM;05363-000
73758;R; ; ;CAPIVARI DA MATA;05518-000
73759;R; ; ;TOMAS LUPO;05590-000
73761;R; ; ;HERACHYDES D'AVILA PRADO;05365-000
73764;R; ; ;VICENTA DOMIGUES AYRES;05590-000
73765;R; ; ;ILHA DA CAMBOA;05159-000
73766;R; ; ;ILHA DOS PATOS;05171-000
73767;R; ; ;ERVA DE SAO CRISTOVAO;05159-000
73768;PS; ; ;A (J. MENDONCA-ITAQ);08210-000
73769;R; ; ;RAIMUNDO DA CUNHA MATOS;02809-000
73770;R; ; ;ARAUJO GUIMARAES;02811-000
73771;R; ; ;GUMERCINDO DE PAULA;02811-000
73773;R; ; ;JORDAO RAMALHO;02806-000
73774;R; ; ;BENEDITO PENA;02979-000
73775;R; ; ;PRAIA DO TUMIARU;02965-000
73776;R;STO; ;ANTONIO DOS COQUEIROS;02972-000
73777;R;S; ;JOAO BATISTA DA GLORIA;02956-000
73779;R; ;DO;IMPRESSIONISMO;02842-000
73781;R;DR; ;GORDIANO GAUDENCIO ROSSI;02864-000
73782;R; ; ;DESDEMONA GRECHI LOSCHIAVO;02863-000
73783;R; ; ;GUILHERME MARTZ;02832-000
73784;R; ; ;ARTUR NORONHA;02832-000
73785;AV; ; ;BENEDITO SALGADO DA SILVA;03563-000
73786;R; ; ;JOSE LINS DO REGO;02849-000
73787;R; ; ;JOAO TEIXEIRA ALVARES;02805-000
73791;R; ; ;ALMIR DE CARVALHO;02373-000
73792;R; ; ;THEODOMIRO MORAES CUNHA;02377-000
73793;R;MIN; ;THOMPSON FLORES;02377-000
73794;R; ; ;SEVERINO DE CARVALHO;02377-000
73795;R; ; ;MARCIANO CARNEIRO;02318-000
73796;R; ; ;ITAPETINGA;02353-000
73797;R; ; ;ANTONIO SIMPLICIO;02354-000
73798;R; ; ;DOMINGOS MUNIZ;02355-000
73799;R; ; ;MARIA DAS DORES ABRANCHES;03755-000
73800;R; ; ;SEMINARIO DAS EDUCANDAS;03756-000
73801;R; ; ;JOAO FRANCISCO BELLEGARDE;03735-000
73804;VE; ; ;QUATRO (V MAT);03556-000
73806;R;FREI; ;MARIANO DE BAGNAIA;03757-000
73807;R;S; ;RAIMUNDO DAS MANGABEIRAS;08062-000
73808;R; ; ;SIMAO ESTRELADO;08062-000
73809;R; ; ;CANDIDO JOSE DE ANDRADE;03807-000
73813;R; ; ;JOAQUIM ALVES DINIS;03679-000
73814;R; ; ;DIONISIO FEIJO;03751-000
73815;R; ; ;SIMPLICIO DE SA;03746-000
73816;R; ; ;TOME BRAGA;03816-000
73817;R; ; ;VENUS DE MILO;08081-000
73819;R;DR; ;ANTONIO BENTO FERRAZ;03563-000
73820;R; ; ;PLINIO ZACCHI;08011-000
73821;RP; ; ;SEM DENOMINACAO (PENHA);03669-000
73822;R; ; ;CAETANO RODRIGUES COSTA;08020-000
73824;R; ; ;GUARAUNA;08090-000
73825;R; ; ;EDALBERTO DOS SANTOS;08090-000
73826;R; ; ;MAX KLINGER;08090-000
73827;TV; ; ;CLAUDIONOR FIALHO DE SOUZA FO.;03666-000
73829;R; ; ;SIDERURGICA;08220-000
73831;R; ; ;TUPIRATINS;08230-000
73832;R; ; ;CHAPADA DIAMANTINA;08450-000
73834;R; ; ;PEGMATITO;08420-000
73836;R; ; ;SERRA DE JUQUIA;08441-000
73838;R; ; ;SITIO DO SALTO;03472-000
73839;R;DR; ;CAETANO ESTELLITA PERNET;03472-000
73840;R; ; ;BARINEL;03462-000
73841;R; ; ;JADIDA;03525-000
73842;R; ; ;VERMELHO VELHO;03288-000
73843;R; ; ;RODA PIAO;03287-000
73846;R; ; ;ARAUJO PORTO ALEGRE;03283-000
73847;R; ; ;IPECUMIRIM;03279-000
73848;R; ; ;LEONIDIO PORCIONATO;03280-000
